x-axis,1
second,Volt
-0.100000062811,0.848117
-0.0999000628109,0.933021
-0.0998000628109,0.833966
-0.0997000628109,0.961323
-0.0996000628109,0.897644
-0.0995000628109,0.91887
-0.0994000628109,0.982549
-0.0993000628109,0.975473
-0.0992000628109,1.06038
-0.0991000628109,1.01085
-0.0990000628109,0.982549
-0.0989000628109,1.0533
-0.0988000628109,0.975473
-0.0987000628109,1.06745
-0.0986000628109,1.06745
-0.0985000628109,1.0533
-0.0984000628109,1.10991
-0.0983000628109,1.01085
-0.0982000628109,1.06745
-0.0981000628109,1.03208
-0.0980000628109,1.03208
-0.0979000628109,1.11698
-0.0978000628109,1.01085
-0.0977000628109,1.06038
-0.0976000628109,1.01085
-0.0975000628109,1.04623
-0.0974000628109,1.09575
-0.0973000628109,1.04623
-0.0972000628109,1.10991
-0.0971000628109,1.06038
-0.0970000628109,1.03208
-0.0969000628109,1.08868
-0.0968000628109,1.07453
-0.0967000628109,1.03915
-0.0966000628109,1.0533
-0.0965000628109,1.15236
-0.0964000628109,1.03915
-0.0963000628109,1.09575
-0.0962000628109,1.07453
-0.0961000628109,1.01085
-0.0960000628109,1.13113
-0.0959000628109,1.03915
-0.0958000628109,1.0533
-0.0957000628109,1.20189
-0.0956000628109,1.06745
-0.0955000628109,1.07453
-0.0954000628109,1.14528
-0.0953000628109,1.01085
-0.0952000628109,1.04623
-0.0951000628109,1.13113
-0.0950000628109,1.03915
-0.0949000628109,1.11698
-0.0948000628109,1.11698
-0.0947000628109,1.03915
-0.0946000628109,1.13113
-0.0945000628109,1.09575
-0.0944000628109,1.0816
-0.0943000628109,1.14528
-0.0942000628109,1.06745
-0.0941000628109,1.03915
-0.0940000628109,1.11698
-0.0939000628109,1.06745
-0.0938000628109,1.08868
-0.0937000628109,1.10991
-0.0936000628109,1.04623
-0.0935000628109,1.13113
-0.0934000628109,1.08868
-0.0933000628109,1.0533
-0.0932000628109,1.10283
-0.0931000628109,1.13113
-0.0930000628109,1.08868
-0.0929000628109,1.11698
-0.0928000628109,1.07453
-0.0927000628109,1.06038
-0.0926000628109,1.13113
-0.0925000628109,1.0816
-0.0924000628109,1.06038
-0.0923000628109,1.15236
-0.0922000628109,1.08868
-0.0921000628109,1.06038
-0.0920000628109,1.12406
-0.0919000628109,1.03208
-0.0918000628109,1.0533
-0.0917000628109,1.13113
-0.0916000628109,0.961323
-0.0915000628109,1.10991
-0.0914000628109,1.0533
-0.0913000628109,1.07453
-0.0912000628109,1.13821
-0.0911000628109,1.04623
-0.0910000628109,1.04623
-0.0909000628109,1.09575
-0.0908000628109,1.07453
-0.0907000628109,1.10991
-0.0906000628109,1.15236
-0.0905000628109,1.08868
-0.0904000628109,1.13113
-0.0903000628109,1.13113
-0.0902000628109,1.12406
-0.0901000628109,1.10991
-0.0900000628109,1.13113
-0.0899000628109,1.13821
-0.0898000628109,1.04623
-0.0897000628109,1.13821
-0.0896000628109,1.09575
-0.0895000628109,1.07453
-0.0894000628109,1.06038
-0.0893000628109,1.08868
-0.0892000628109,1.10283
-0.0891000628109,1.10283
-0.0890000628109,1.10283
-0.0889000628109,1.0816
-0.0888000628109,1.0533
-0.0887000628109,1.04623
-0.0886000628109,1.06745
-0.0885000628109,1.07453
-0.0884000628109,1.06038
-0.0883000628109,1.06745
-0.0882000628109,1.06745
-0.0881000628109,1.06038
-0.0880000628109,1.06745
-0.0879000628109,1.10283
-0.0878000628109,1.00377
-0.0877000628109,1.11698
-0.0876000628109,1.0533
-0.0875000628109,1.0816
-0.0874000628109,1.12406
-0.0873000628109,1.03915
-0.0872000628109,1.09575
-0.0871000628109,1.08868
-0.0870000628109,1.0816
-0.0869000628109,1.10283
-0.0868000628109,1.15943
-0.0867000628109,1.14528
-0.0866000628109,1.01793
-0.0865000628109,1.12406
-0.0864000628109,1.11698
-0.0863000628109,1.0816
-0.0862000628109,1.13113
-0.0861000628109,1.03915
-0.0860000628109,1.12406
-0.0859000628109,1.15943
-0.0858000628109,1.0816
-0.0857000628109,1.11698
-0.0856000628109,1.14528
-0.0855000628109,1.07453
-0.0854000628109,1.15943
-0.0853000628109,1.11698
-0.0852000628109,1.06038
-0.0851000628109,1.14528
-0.0850000628109,1.15943
-0.0849000628109,1.10991
-0.0848000628109,1.19481
-0.0847000628109,1.08868
-0.0846000628109,1.10991
-0.0845000628109,1.13821
-0.0844000628109,0.989624
-0.0843000628109,1.10283
-0.0842000628109,1.10991
-0.0841000628109,1.06745
-0.0840000628109,1.10991
-0.0839000628109,1.07453
-0.0838000628109,1.08868
-0.0837000628109,1.13821
-0.0836000628109,1.03915
-0.0835000628109,1.06038
-0.0834000628109,1.10991
-0.0833000628109,1.06745
-0.0832000628109,1.0816
-0.0831000628109,1.08868
-0.0830000628109,1.09575
-0.0829000628109,1.04623
-0.0828000628109,1.07453
-0.0827000628109,1.00377
-0.0826000628109,1.03915
-0.0825000628109,1.03208
-0.0824000628109,0.911795
-0.0823000628109,1.00377
-0.0822000628109,0.982549
-0.0821000628109,0.925946
-0.0820000628109,0.968398
-0.0819000628109,0.989624
-0.0818000628109,0.90472
-0.0817000628109,0.9967
-0.0816000628109,0.925946
-0.0815000628109,0.947172
-0.0814000628109,1.01793
-0.0813000628109,0.968398
-0.0812000628109,0.961323
-0.0811000628109,0.989624
-0.0810000628109,0.890569
-0.0809000628109,1.01793
-0.0808000628109,0.961323
-0.0807000628109,0.940096
-0.0806000628109,0.968398
-0.0805000628109,0.961323
-0.0804000628109,0.940096
-0.0803000628109,0.897644
-0.0802000628109,0.982549
-0.0801000628109,0.883493
-0.0800000628109,0.975473
-0.0799000628109,0.954247
-0.0798000628109,0.940096
-0.0797000628109,0.954247
-0.0796000628109,0.91887
-0.0795000628109,0.954247
-0.0794000628109,0.9967
-0.0793000628109,0.91887
-0.0792000628109,0.940096
-0.0791000628109,0.961323
-0.0790000628109,0.954247
-0.0789000628109,0.989624
-0.0788000628109,0.911795
-0.0787000628109,0.925946
-0.0786000628109,0.91887
-0.0785000628109,0.933021
-0.0784000628109,1.00377
-0.0783000628109,0.883493
-0.0782000628109,0.9967
-0.0781000628109,0.911795
-0.0780000628109,0.933021
-0.0779000628109,0.982549
-0.0778000628109,0.90472
-0.0777000628109,0.975473
-0.0776000628109,0.954247
-0.0775000628109,0.968398
-0.0774000628109,0.982549
-0.0773000628109,0.911795
-0.0772000628109,0.925946
-0.0771000628109,0.876418
-0.0770000628109,0.975473
-0.0769000628109,0.933021
